goodsNo
1844582
1926048
2574822
1551840
3791988
1926034
2112061
1551839
1149329
4274049
750908
2112059
4757347
1168906
3228764
3231055
2578996
3674341
3663072
1735427
4993414
2744549
1924274
2926541
1436504
1168922
5012749
4111296
4556449
5066602
3575430
5367961
2513018
3443300
1627892
4099269
2092852
1149328
4506373
4274045
4111294
1989228
1436218
4060154
4076337
1736085
5308542
4336570
4164429
4556447
3792018
3880598
4556448
4498316
4072132
4969807
2708877
1222184
4036308
3674342
4747231
4993190
3404705
4993411
3902778
4076299
4787238
2568748
3525215
2439242
5311382
5066604
3791990
3690591
2032901
3684419
5142415
3946794
4149670
4057732
1844581
3037465
3877779
2477836
999414
1778385
4342152
4467373
4308187
3920059
4283718
3328615
2508821
5338392
4360670
1736087
4097271
3794791
5308541
3134698
4613450
5086826
4274042
4318326
4471064
4067457
4695508
1212776
2578997
3513309
5717317
3815900
4859157
4096918
2532425
3856803
2711142
4695443
4258826
2069525
4057974
1115290
4660310
4057671
1440874
4096913
2081268
4358823
1670229
4826028
4006649
3852647
3528681
1575838
1224095
2028327
3467384
1972005
5275962
1666442
4148425
3851957
2503135
999449
4556433
4766927
3483711
4035806
4061927
4095000
2611226
1370101
4993479
3051673
3877605
2574821
2060759
1666444
1253200
4806393
3794792
3404707
3782367
4163350
2119984
3439140
4536559
3650955
4169039
3751709
5080113
4903285
5306789
4057927
4059063
5086823
1519475
2307747
3304652
4274021
4859163
4343527
1224094
4750062
4319523
1736562
4096885
3856811
1627893
4370644
4766931
4989763
4061926
4059183
4887245
1458942
3051674
1670232
1926032
4381625
4467677
3568898
4300665
4964575
2441851
2028329
4702166
4313319
4057624
2069531
4067438
5086830
2307746
4467789
3378536
3304653
2971574
4308257
4293032
3189629
4169060
2402843
763134
3735878
4655088
4077744
3411538
2391746
4095002
4995109
4036307
5026019
4442897
3758256
4210131
2092849
3126387
1551150
4057601
4832110
5066974
2351467
3722417
5311373
2861160
3528683
2208662
4096655
4911480
1923315
1212777
2456625
3596906
3826875
4655528
4293708
3439044
4006691
4152295
4308000
1446775
3046300
2709015
5333542
4309321
3304078
4918819
3223808
4058003
3443507
3124490
3837367
3051697
2268294
1552753
3758360
3859521
3095384
2028326
3153802
5080077
4024922
5310984
3758351
5249256
5026589
4750069
4458382
3440017
858911
999439
1985224
3139359
3228860
3684422
3902775
4556432
3475618
3281241
3076306
5151941
4213708
1627891
1446776
4674672
3904095
3304654
4319047
4293047
3880605
4995108
3576618
2028328
3525289
5092725
4261761
3908604
2708879
1322222
3826740
3920107
3983035
4806459
4147690
2518486
3316989
4111303
4743503
4855848
4109365
4076130
2384959
1666443
3560175
946853
4539005
3095387
1176329
5032923
1669806
4266754
3690587
3228441
3054701
4274023
3223947
3711009
4124532
2761101
1176326
2503134
4761188
1568057
396185
4417675
4993480
1168907
4112599
3941663
4076182
2124438
4483611
3815904
3054704
4705353
3119699
5306791
2208663
4717993
1224096
4213502
2502974
4251558
3267784
4250210
1222183
4787237
5307542
2060760
4352405
4757970
4108579
4033428
3316986
241111
4767375
2371966
2725611
4398163
4757503
3124492
2124440
3230964
5293234
3051698
4298720
3767189
4274077
3134710
3793197
4718119
1447705
3070218
4274065
4111292
4865184
4517755
3993934
4274025
1970106
1176331
4308206
3757147
3475928
4747233
3439084
3642581
2568754
3051702
5477143
3298849
4655089
2602299
4441725
5131681
5197090
2069524
4210194
2477843
4768148
4783444
4250214
5313497
2684183
3757179
3646381
3874070
3757158
3757146
3793198
3613296
1312035
4993415
2116434
2795616
3475071
4483613
3404706
4283088
3467143
3306634
3797063
1985223
4342829
2032916
3823289
3817098
3609660
2208664
3794184
3823297
4062254
4149702
4424071
3051688
4342832
3758255
4766752
2568749
5306790
1322221
4057590
4993373
3996898
4128993
2060719
4782512
2032903
3921210
4787265
4210133
1034119
3467621
3260690
4417677
3823930
4934180
4036310
4865201
2447805
4810666
4316658
2568732
4826063
1749104
5561294
957401
3201316
3469995
5128859
3404709
4225253
4045042
1629081
5045918
2007393
4644798
3139329
4888552
3983406
3467871
4308176
2081336
4728654
4300670
2447804
2447796
5313499
2397541
4888335
4225255
3698618
4288256
4655538
3125211
1769063
3898284
4131375
3975921
4332686
3421113
5064172
3106044
4795048
4326387
2568750
2116441
3503547
3253762
3126477
1115294
3722416
4658037
2116450
3048839
4036302
3364460
2107115
4705372
2069530
3263933
1885631
2957579
3140181
4137681
2060743
1669809
1885479
4504763
3467738
4757532
1832530
4586031
1216295
3758201
1222182
3666524
4397653
2383020
4096650
1317598
5001569
4107797
4928811
3902776
2184088
890338
3048830
2833222
4220387
1115284
4125944
5359765
3271546
2734514
3023023
4038450
3504234
4655083
1720144
4679417
947201
3106260
3296204
3899397
3837384
3576613
2222275
3650953
4110802
4725443
1555407
3037957
3384853
4676385
4663950
3690588
4013049
1221497
4888327
1666441
4210126
3439063
3222295
4806398
4795082
3440430
5371284
3467226
2107114
3051703
4774998
5064188
4734764
2477837
1669797
2602320
3797061
4928769
4725441
3899257
4602500
1805057
4498321
4964991
4644797
4637236
3378542
2081289
4172788
3823302
3411543
1239615
3758234
3842006
3206724
4156080
967320
1595607
3201939
3996940
4793691
4888390
4210127
3154647
2279194
2760338
4715143
2795617
2391745
4319249
1271471
3699169
5157656
4013052
2310615
2089220
3684418
4166708
3792017
4080544
3048838
1675529
4301120
5032926
4556654
4535845
4747232
3466999
1520585
5557256
1254403
3823312
3347757
3048936
5290398
3758198
4342800
4225317
3856851
2823293
4798024
2208666
1329423
4300655
3512307
3528678
2371965
3244829
4057889
3871625
4059255
1176314
3044076
2184087
3840905
4644800
5336604
4210129
3054149
3667931
4302299
2477841
5336606
5045741
3051693
2957580
4175295
4053834
2160885
4127465
1778523
1804765
4067377
4766911
4277681
1447706
4390428
4594684
4171616
4993413
2551353
2007390
2425479
4826025
2060778
2789091
2024939
4056413
1322220
4780655
4210184
4292592
5335142
4577688
2447806
3525290
3051713
2793595
5645863
4939569
4741265
1243133
3757152
1249102
4747235
3378548
4908902
4381624
3757154
1669798
2441622
5355389
4469836
2371969
3996934
3076308
2081154
5050305
3467190
4927156
4934201
2706287
3757178
3051684
5026546
4837264
3106045
1584704
4643326
1573215
2611229
4121507
2028335
4655062
2583325
2689416
5026545
4846473
1495284
4089378
4036300
3276580
2602300
3267752
2416625
4165386
3790212
4795079
2611227
4210183
2049103
5489698
4409072
4814711
3048710
4585828
3600309
3859522
3434944
3267755
4556434
2143035
2709031
3899258
2447787
5215545
2470098
3790206
4936173
4166986
3975909
2060720
3245228
4120879
3880591
4422898
3613064
5066890
2499655
4096674
5006475
4274093
4141102
2749153
2802103
4486346
4341064
1999996
4043567
2402806
4097269
4059004
2447793
1736561
4469838
4627090
3411541
3520046
1224098
3823298
4471713
4717112
3489530
4750067
763137
5022929
2032906
2560847
1990788
4887120
4806014
4557903
2028338
1778558
4627088
3201933
2477840
2816456
2518487
2273533
3314355
5134962
4624064
3503598
3246389
4900729
3936664
4695511
2602311
3076235
3206723
3155223
4693456
2402805
4180711
3851967
4107798
4318325
2060717
4787267
4057464
3378540
5306798
3667936
2024948
540256
3758181
4336616
4604854
3051699
5028719
