goodsNo
3976350
3276429
4791040
1163169
3976349
4104562
1178135
4409450
4409448
4328804
4319321
3416013
4289228
4878503
4463944
957758
4739383
4201444
2716424
1128656
4201442
4454243
4201989
311052
2101924
816033
3721889
4678344
4627224
3306089
4507335
2383245
3428602
4397727
4463950
2410975
3813327
3485453
1915776
3785293
595038
3304180
3028424
595040
4923314
4463947
104239
4452180
3754859
4880137
3392006
2091749
3901126
4870595
4475477
4270592
3771106
3633649
3913010
4739382
3347848
4208171
4735907
4730344
4648367
3914838
2325702
1469860
4800781
2440110
2410974
2378989
4807190
4759920
2815896
5097241
4546104
3142059
4444969
3884791
4270593
3347850
3976295
4786149
4375143
706935
4343634
5334822
4667476
1492888
1923286
3392005
4270591
3046006
4730345
4122990
3862529
819685
4442080
4726879
4222747
3771148
1775338
3813326
4452600
4725249
4678914
1560663
4375129
4640594
4727091
4732082
5091152
4865730
1955217
104238
5174905
451851
4470127
930951
3318331
5583436
3616974
3046014
102620
636821
4667387
4522544
3305119
3919461
3417694
4397726
4686088
5228975
4832453
4374819
5329356
4741660
3785287
1890398
2200821
4723435
3115168
1494180
4509369
4525646
4661111
1729744
5450210
4687278
4201382
2418994
4409444
4394266
4240660
4343632
2893763
4374891
5046262
4234924
4727100
5317272
4452181
3804587
4483959
4234923
3754860
4708868
2338082
4743478
1672071
5292848
4046672
4377523
4880135
3202402
3824416
4662556
4463013
4537664
4005637
3610860
3817480
4240657
5612085
2871797
2737420
4637856
1762407
4886035
4597697
4871971
3628915
3905089
4409451
102622
4880136
5015763
4730355
311050
2340324
1891201
4804779
4797720
1798273
490091
2572769
104241
4699900
2101922
2993138
4741662
4715827
3822703
1439527
4599739
3633613
4923990
2114452
4640587
4677839
4948997
5131846
3757717
102618
5379027
1354129
4566175
4873923
4909417
3490506
4028706
4894507
3800064
2965271
5193964
685185
3008039
3409765
311051
2693847
4213233
4750834
2233180
3633596
5321121
2871174
2895244
3850000
1834405
4702793
4299757
5340969
3614459
5102675
4187863
5270777
4050355
4149898
4813227
3485970
4201519
2545799
3857577
4729068
5279986
5131847
1494177
4706673
4238000
1087674
4232330
4722484
5042976
4405516
5111346
3879816
3250503
2355318
1798246
3559722
3876066
3156291
3366789
4289272
2741208
3242240
4058282
4699184
5620886
1635193
4332234
3983703
4438678
4232331
4222749
4750835
2965276
4394264
4343195
5120850
4430193
1635190
4483080
1990244
4190559
3705185
3142299
5049849
4909415
3291209
4489820
3302915
4680100
4716731
1085309
3262218
3625540
4724980
3681232
5329354
3485941
4249848
3302916
4483649
5179819
4463973
2379000
5158665
4909416
1130307
3870368
4873922
4727089
4110024
2201011
2993137
499300
311048
4107946
5069077
4526931
4932477
4751231
4623453
4375131
4911577
4758851
4466957
1439535
4949149
4240676
4122991
3673237
2330198
4909420
4226119
4005681
4525647
4678959
165980
3089602
4284490
4145944
4374732
4732201
3568935
1367805
5311939
4321981
2330196
3606176
5696737
5612086
4289227
3363960
4145409
5110961
3777398
3348606
3905088
4523099
3366788
1798200
4860050
5391587
3625643
5308037
4786148
4579112
4501455
1803515
3552632
1419869
4912609
4709352
5091153
3870369
3976280
4911578
3696645
2200892
4247451
3879818
4407589
102619
3974330
4501456
2741233
4880143
4716028
4854394
1246801
5328670
4475479
2200197
4018257
5059393
4743479
5209086
4537763
3543293
104240
4778565
4751371
2514240
4412901
2196320
3392007
1682852
4678925
4543632
4394649
3046013
5176361
4909419
4750837
3875016
3318329
4394650
3786776
1853613
4523100
3030422
4757493
3741622
4981118
5140108
3772525
4225425
3628811
2311096
1447823
4470122
4694008
4606826
2433538
2855992
4201458
3574573
3878621
4444973
4754095
3746239
4400386
636831
3785713
2143833
4678976
4817487
5292847
4117592
2447667
3786777
1635191
4026542
4706674
3046012
4729861
2733094
4722485
5484356
4122689
3024528
5588131
4081907
5077041
4321984
5449054
4540943
4769038
5126335
1895658
5188357
4645224
3860419
3273723
4081945
1256468
4463956
4880138
4735908
4854349
3278286
4727525
4658725
4730253
3696637
2735953
2984551
5110955
3696619
3771095
4061219
4463954
5384281
5206545
4633774
4466918
3793252
1729707
4261318
3900483
4979188
4703101
3277266
4122300
4525830
4815190
4001358
3875298
165988
4904153
3347849
2114455
4232329
4563123
3673734
3531650
1888348
3878617
3045365
5426122
4304816
2768825
2257887
3306091
166001
4615189
2833023
4537764
3151397
770006
626637
4261317
4096085
2355319
165990
4904160
3682250
389454
4343633
4171786
1145169
3364208
3434437
4463971
5460637
2632730
4885081
4107934
3531673
1296051
4794340
4190531
4709351
2098793
3847449
3674112
5426144
3933799
4526932
5091151
607298
5298386
4163491
2167356
4322401
4222745
4341574
5443618
4100434
4972892
1923289
3818389
4341207
4172871
4187467
5438064
2736221
3673572
2530213
3119471
1928038
4050339
3701923
4047739
4870611
2768824
5198701
2897209
5288155
2186710
3701920
4645216
5391580
1798248
2318444
3305118
5338881
4172873
1247880
4066143
4730192
2682871
2552399
1563589
4678989
3674177
2843882
3623155
5332518
3884807
3188621
4751180
4569851
4804849
2530173
4107811
5015441
4699182
5262016
3933426
3808476
2092345
102621
4667355
4633766
5168725
3732933
1136234
5443603
5426035
4026545
3280771
2693849
5312026
4260515
4707417
5360779
4336685
4417827
5277374
5476402
5247211
4521252
4741658
4707714
1611603
4727090
3673608
4928404
4229208
4438679
3886497
5311463
1900410
4226118
5437440
4483651
4280054
4558613
4471344
4205300
4077092
4061220
4622370
4648424
4485739
2229208
1367412
4988437
2823240
405236
3103308
5190428
4876178
4450891
3033248
4963522
4131184
5331558
4604305
4880202
4871973
3380493
1353454
5107293
4434371
4603710
4483652
5588205
4193500
4305717
4915482
4880166
5257725
4678872
5188346
4190169
4122298
3421746
2510232
3696635
3008037
4409453
4265872
2073152
4904194
4627231
4727330
1082314
4743256
5150899
3521064
3202426
2909077
4776201
4645166
4593630
2274011
4222748
3142190
4593165
4409452
3625650
4852386
1021359
4229206
577636
4498922
2101923
3760769
3223967
4938437
4806874
4485747
2992067
4584273
4915036
5154203
4483656
4506906
2645261
5071617
4026527
2975037
2218635
4623434
3276443
1955210
3149760
4304392
3426489
1928032
5120000
5249263
4492190
5163383
3607460
4375808
4188232
2143935
389455
3938614
3744322
3108811
3012789
5502482
5329355
2682873
5790908
1427548
3371156
1367673
4479132
4586518
4923992
5110877
2473191
4993332
4325550
4697175
4495202
2473192
4622372
4438281
3920212
3136411
1032784
2833021
4765318
4566732
5015644
4028712
4723407
2114461
5069078
1882089
3170154
5304219
5152053
3676264
2909092
5098199
5243577
4645218
2444261
2816812
4108943
3312608
5165970
3126907
4170843
4750831
311047
3775047
4929854
4581693
2470059
1020993
4979187
5550241
3875301
4344805
4699187
4897987
5214073
4629485
4344735
4909906
4438682
4161118
4125214
1909696
4207634
3766773
4727738
4707577
4873916
1415413
4667418
3172980
