goodsNo
2723767
2690691
2086653
2034137
2149254
2518417
5453617
4992830
3609916
2990516
5167907
4302685
3856743
3791891
4285909
4782996
3223006
4838119
2035287
4896305
2005542
4987047
2122566
3042516
3158061
2050094
996177
4966349
3879418
3494992
4992561
5045551
3223007
3325842
5717292
3927583
4591988
2442409
4374422
3475395
5026626
4896309
3312549
4191127
404482
404474
4143736
5276013
994588
983339
3817044
5045545
2976549
854337
3126011
4227437
1944612
4881044
3074116
4711529
4886714
3879416
2990274
4057917
4757913
2628632
3380690
4342389
4175458
5119025
4148441
5444689
5033156
4886457
4265248
4509977
1487679
4928807
4888736
5152785
5096809
996497
4939651
4057918
4425073
2723764
345889
1685307
4010806
4434539
2990499
4584154
3341803
5328224
3533480
4950391
2990463
3132887
4172293
3274144
5311166
2702396
4900936
4025816
3973556
4061334
3927554
3880012
2708908
2314616
947067
4992652
5159260
5114507
3268602
4326536
4990661
4156573
1582356
1558847
3943019
5144706
4182646
4926623
4299296
2722805
5292913
3143788
2990264
4146745
4038037
3874367
3140760
5152465
1336836
4306299
3901720
5096810
3727165
3118792
5187827
3904799
3074115
4953184
4072506
2396645
1848166
2139775
4806435
3886780
1144989
2081571
3248278
5045548
3875000
3758301
4227807
4388024
4633315
3321836
2996536
5269891
996178
4288935
1615829
4055771
4640818
5026615
3771912
2139132
2058188
1817394
1388775
2371238
728000
5089542
5275916
4336541
5018211
2082054
996498
3902116
5484281
3476073
4148465
4969899
4053271
4982021
4595633
4704341
5096811
4075551
4528725
4767951
2818019
5352832
3996137
3464998
4227441
3629823
4186471
4681014
4353527
3143786
4099790
3246771
2976550
1841764
5061803
5276014
5507067
4784450
3668711
3469214
4137626
1382658
4587753
4832364
3272603
4705470
1404736
1388776
4814700
1628939
2139143
4711280
3929185
3546288
4999831
3812096
3928042
3257423
843276
2759813
4387116
5100406
3481226
4052645
4953179
5401794
3247448
3397155
5279192
3574305
3791889
4101463
2306304
5065531
1955452
1642887
5315438
4147228
1387960
4505538
4375639
3445872
5059503
4138850
4788205
3889891
2305840
4328686
4036295
5487078
3203594
3996962
2990504
4705635
4111570
4126676
4834587
4725152
5290694
2474511
4188523
996233
4288950
2725585
2302738
3066189
5026643
983819
4030666
903340
1875849
2341451
4313380
5099357
4897439
5165397
5090673
3859424
4871107
4946905
5376547
3223010
3245031
3640949
4048003
3800491
1129745
4397049
1985794
3017681
2578564
4133119
5170639
4325919
4584153
983818
3050501
3325145
1275020
3859446
5253326
2705740
2990438
1574264
4840625
3863951
1838937
3271511
4349548
3012570
5170644
3182326
4706844
2455460
3562068
5119569
3196754
4734393
2827221
2086660
4441592
4148431
4693679
5429421
4240400
2401885
5255063
4973427
3273391
3451036
2312248
4277346
2086654
5044085
4421530
3825677
3469792
2995119
2990309
4957286
3134802
5251265
2274644
4797203
3758313
4984372
4749421
3182323
4421709
3859407
3112617
5079642
1828020
3974083
2778674
4126683
2139133
5318901
4421630
1755605
2341450
3495320
1884943
4134603
4419402
